activation_month,observation_month,months_since_activation,segment_level,persona,initial_subscription_group,activated_cohort_size,active_companies,at_risk_companies,churned_proxy_companies,never_monetized_companies,active_share_pct,at_risk_share_pct,churned_proxy_share_pct,never_monetized_share_pct,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue,total_revenue,revenue_per_original_activated_company
2026-02-01,2026-02-01,0,persona,Media_Publishing,ALL,114,114,0,0,0,100.0,0.0,0.0,0.0,461.86187500000000000000,955.33528859999631713000,990.00000000000000000000,328.76742601424659598135,2735.96458961424291311135,23.999689382581078
2026-02-01,2026-02-01,0,persona,Medical_Professionals,ALL,41,41,0,0,0,100.0,0.0,0.0,0.0,72.12500000000000000000,284.83860599999888194000,134.00000000000000000000,64.40687162575342253587,555.37047762575230447587,13.545621405506154
2026-02-01,2026-02-01,0,persona,Others,ALL,517,515,0,0,2,99.61,0.0,0.0,0.39,2200.26608749999999800000,3685.58013599998565559000,1331.16000000000000000000,1546.78220267178097494316,8763.78842617176662853316,16.951234866869953
2026-02-01,2026-02-01,0,persona,Professeur,ALL,92,91,0,0,1,98.91,0.0,0.0,1.09,341.79875000000000000000,278.99453159999889640000,541.60000000000000000000,235.17782396000000872303,1397.57110555999890512303,15.190990277826074
2026-02-01,2026-02-01,0,persona,Repair,ALL,11,11,0,0,0,100.0,0.0,0.0,0.0,30.53125000000000000000,5.73879599999997760000,0.00000000000000000000,7.23419921205479591110,43.50424521205477351110,3.9549313829140704
2026-02-01,2026-02-01,0,persona,Repair_Installation,ALL,2,2,0,0,0,100.0,0.0,0.0,0.0,11.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19583898849315067100,11.19583898849315067100,5.597919494246575
2026-02-01,2026-02-01,0,persona,Restauration,ALL,85,84,0,0,1,98.82,0.0,0.0,1.18,375.33208333300000000000,958.42628999999626125000,196.00000000000000000000,203.24787548657535807987,1733.00624881957161932987,20.38830880964202
2026-02-01,2026-02-01,0,persona,Retail,ALL,451,448,0,0,3,99.33,0.0,0.0,0.67,1887.19427083300000000000,4432.16604419998189376533,4327.40000000000000000000,942.54338360109598657758,11589.30369863407788034291,25.696903988102168
2026-02-01,2026-02-01,0,persona,Wholesale,ALL,86,86,0,0,0,100.0,0.0,0.0,0.0,567.00000000000000000000,883.82891159999647373000,5.60000000000000000000,569.62582634191788104810,2026.05473794191435477810,23.5587760225804
2026-02-01,2026-02-01,0,persona_x_initial_plan,Automobile_Trade_Repair,business,3,3,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,109.56049199999956000000,0.00000000000000000000,19.82876069643835692900,209.38925269643791692900,69.7964175654793
2026-02-01,2026-02-01,0,persona_x_initial_plan,Automobile_Trade_Repair,free,29,29,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,146.96200799999939685000,150.00000000000000000000,118.79937250520547766494,415.76138050520487451494,14.336599327765686
2026-02-01,2026-02-01,0,persona_x_initial_plan,Automobile_Trade_Repair,plus,26,26,0,0,0,100.0,0.0,0.0,0.0,305.62500000000000000000,635.38624799999745540000,138.00000000000000000000,107.86127530520549176000,1186.87252330520294716000,45.64894320404627
2026-02-01,2026-02-01,0,persona_x_initial_plan,Automobile_Trade_Repair,start,72,72,0,0,0,100.0,0.0,0.0,0.0,443.07500000000000000000,1629.23800499999324273000,410.08000000000000000000,273.75593654465755768130,2756.14894154465080041130,38.27984641034237
2026-02-01,2026-02-01,0,persona_x_initial_plan,BTP,business,22,22,0,0,0,100.0,0.0,0.0,0.0,830.62500000000000000000,1076.27347799999587024000,4.00000000000000000000,129.78584891506850583150,2040.68432691506437607150,92.75837849613929
2026-02-01,2026-02-01,0,persona_x_initial_plan,BTP,free,243,243,0,0,0,100.0,0.0,0.0,0.0,95.39161290299999900000,1911.99046859999243738000,616.24000000000000000000,2239.61806892383578813713,4863.24015042682822451713,20.013333952373777
2026-02-01,2026-02-01,0,persona_x_initial_plan,BTP,plus,109,109,0,0,0,100.0,0.0,0.0,0.0,983.54166666600000000000,3938.93423999998440400000,406.00000000000000000000,392.60204470684934357232,5721.07795137283374757232,52.48695368231958
2026-02-01,2026-02-01,0,persona_x_initial_plan,BTP,start,250,250,0,0,0,100.0,0.0,0.0,0.0,1508.79125000000000000000,2875.26356999998856819300,382.00000000000000000000,1999.01669411068503483970,6765.07151411067360303270,27.060286056442695
2026-02-01,2026-02-01,0,persona_x_initial_plan,Bankers_Insurance,free,29,29,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,26.29419299999989140000,150.00000000000000000000,207.70660849260276170730,384.00080149260265310730,13.241406948020781
2026-02-01,2026-02-01,0,persona_x_initial_plan,Bankers_Insurance,plus,2,2,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,173.36962799999924000000,0.00000000000000000000,395.36329608657535620000,593.73292408657459620000,296.8664620432873
2026-02-01,2026-02-01,0,persona_x_initial_plan,Bankers_Insurance,start,26,26,0,0,0,100.0,0.0,0.0,0.0,189.37500000000000000000,43.44308999999983494000,138.54000000000000000000,74.75086517863015148802,446.10895517862998642802,17.158036737639613
2026-02-01,2026-02-01,0,persona_x_initial_plan,Bikers_Drivers,business,7,7,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,148.53355199999940867200,0.00000000000000000000,12.85722333808219199330,241.39077533808160066530,34.4843964768688
2026-02-01,2026-02-01,0,persona_x_initial_plan,Bikers_Drivers,free,39,39,0,0,0,100.0,0.0,0.0,0.0,25.78000000000000000000,100.43999459999960470500,394.80000000000000000000,37.47945625972602962768,558.49945085972563433268,14.320498739992964
2026-02-01,2026-02-01,0,persona_x_initial_plan,Bikers_Drivers,plus,29,29,0,0,0,100.0,0.0,0.0,0.0,369.37500000000000000000,818.88438599999698185000,0.00000000000000000000,68.01243315835617447300,1256.27181915835315632300,43.31971790201217
2026-02-01,2026-02-01,0,persona_x_initial_plan,Bikers_Drivers,start,89,89,0,0,0,100.0,0.0,0.0,0.0,509.30208333300000000000,350.25154199999863547000,290.00000000000000000000,93.97070067397261264973,1243.52432600697124811973,13.972183438280576
2026-02-01,2026-02-01,0,persona_x_initial_plan,Cleaning_CallCenters,business,1,1,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.83063303452054793000,0.83063303452054793000,0.8306330345205479
2026-02-01,2026-02-01,0,persona_x_initial_plan,Cleaning_CallCenters,free,5,5,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.80972999999999684000,0.00000000000000000000,2.99085475835616475600,3.80058475835616159600,0.7601169516712323
2026-02-01,2026-02-01,0,persona_x_initial_plan,Cleaning_CallCenters,plus,5,5,0,0,0,100.0,0.0,0.0,0.0,64.21875000000000000000,43.58062799999982700000,10.00000000000000000000,46.57939935671233389340,164.37877735671216089340,32.87575547134243
2026-02-01,2026-02-01,0,persona_x_initial_plan,Cleaning_CallCenters,start,15,15,0,0,0,100.0,0.0,0.0,0.0,72.84375000000000000000,21.56911199999991640000,0.00000000000000000000,20.07562712164383776750,114.48848912164375416750,7.632565941442917
2026-02-01,2026-02-01,0,persona_x_initial_plan,Consultant,business,5,5,0,0,0,100.0,0.0,0.0,0.0,160.00000000000000000000,518.52261599999795000000,0.00000000000000000000,27.15195619068493159500,705.67457219068288159500,141.13491443813658
2026-02-01,2026-02-01,0,persona_x_initial_plan,Consultant,free,262,260,0,0,2,99.24,0.0,0.0,0.76,2.81666666700000000000,584.18535599999771230500,1405.20000000000000000000,1122.85914457589044402518,3115.06116724288815633018,11.889546439858352
2026-02-01,2026-02-01,0,persona_x_initial_plan,Consultant,plus,49,49,0,0,0,100.0,0.0,0.0,0.0,617.44791666600000000000,1075.70523239999572138000,988.00000000000000000000,635.97307903232883689650,3317.12622809832455827650,67.69645363465969
2026-02-01,2026-02-01,0,persona_x_initial_plan,Consultant,start,246,245,0,0,1,99.59,0.0,0.0,0.41,1462.65625000000000000000,1013.94702359999604566000,2138.22000000000000000000,1133.15983650027401493182,5747.98311010027006059182,23.3657850004076
2026-02-01,2026-02-01,0,persona_x_initial_plan,Developer_IT,business,5,5,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,5.43369599999997737000,0.00000000000000000000,13.80565959506849304200,99.23935559506847041200,19.847871119013696
2026-02-01,2026-02-01,0,persona_x_initial_plan,Developer_IT,free,123,123,0,0,0,100.0,0.0,0.0,0.0,26.42000000000000000000,268.80888419999896102000,1263.20000000000000000000,522.01783347232879087915,2080.44671767232775189915,16.914200956685594
2026-02-01,2026-02-01,0,persona_x_initial_plan,Developer_IT,plus,23,23,0,0,0,100.0,0.0,0.0,0.0,295.36458333300000000000,484.04084579999805887000,10.00000000000000000000,126.56339533534247727760,915.96882446834053614760,39.82473149862351
2026-02-01,2026-02-01,0,persona_x_initial_plan,Developer_IT,start,115,115,0,0,0,100.0,0.0,0.0,0.0,764.85404411800000000000,419.14912859999837164800,2408.02000000000000000000,491.29750640438359945805,4083.32067912238197110605,35.50713634019463
2026-02-01,2026-02-01,0,persona_x_initial_plan,Media_Publishing,business,1,1,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.22289399999999915000,0.00000000000000000000,0.00980180109589041000,0.23269580109588956000,0.23269580109588955
2026-02-01,2026-02-01,0,persona_x_initial_plan,Media_Publishing,free,50,50,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,286.28645939999891458000,334.00000000000000000000,147.36505465369862559043,767.65151405369754017043,15.35303028107395
2026-02-01,2026-02-01,0,persona_x_initial_plan,Media_Publishing,plus,8,8,0,0,0,100.0,0.0,0.0,0.0,135.00000000000000000000,449.20501559999827080000,534.00000000000000000000,35.50361240000000300836,1153.70862799999827380836,144.21357849999978
2026-02-01,2026-02-01,0,persona_x_initial_plan,Media_Publishing,start,55,55,0,0,0,100.0,0.0,0.0,0.0,326.86187500000000000000,219.62091959999913260000,122.00000000000000000000,145.88895715945207697256,814.37175175945120957256,14.806759122899113
2026-02-01,2026-02-01,0,persona_x_initial_plan,Medical_Professionals,free,17,17,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,241.49899799999905400000,16.00000000000000000000,25.32166576931506506100,282.82066376931411906100,16.636509633489066
2026-02-01,2026-02-01,0,persona_x_initial_plan,Medical_Professionals,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,6.25000000000000000000,0.00000000000000000000,0.00000000000000000000,9.40360811232876698757,15.65360811232876698757,5.217869370776255
2026-02-01,2026-02-01,0,persona_x_initial_plan,Medical_Professionals,start,21,21,0,0,0,100.0,0.0,0.0,0.0,65.87500000000000000000,43.33960799999982794000,118.00000000000000000000,29.68159774410959048730,256.89620574410941842730,12.233152654481401
2026-02-01,2026-02-01,0,persona_x_initial_plan,Others,business,7,6,0,0,1,85.71,0.0,0.0,14.29,160.00000000000000000000,564.51937319999777410000,122.00000000000000000000,7.19480998849315092300,853.71418318849092502300,121.95916902692727
2026-02-01,2026-02-01,0,persona_x_initial_plan,Others,free,194,194,0,0,0,100.0,0.0,0.0,0.0,16.32000000000000000000,830.23117739999676160000,705.56000000000000000000,373.92501289424661499159,1926.03619029424337659159,9.928021599454864
2026-02-01,2026-02-01,0,persona_x_initial_plan,Others,plus,66,65,0,0,1,98.48,0.0,0.0,1.52,655.00000000000000000000,915.90484139999647506800,142.00000000000000000000,719.83323576328773823490,2432.73807716328421330290,36.859667835807336
2026-02-01,2026-02-01,0,persona_x_initial_plan,Others,start,250,250,0,0,0,100.0,0.0,0.0,0.0,1368.94608749999999800000,1374.92474399999464482200,361.60000000000000000000,445.82914402575347079367,3551.29997552574811361567,14.205199902102994
2026-02-01,2026-02-01,0,persona_x_initial_plan,Professeur,business,1,1,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,32.68796438356164900000,32.68796438356164900000,32.68796438356165
2026-02-01,2026-02-01,0,persona_x_initial_plan,Professeur,free,41,40,0,0,1,97.56,0.0,0.0,2.44,0.00000000000000000000,41.81789159999983487000,285.60000000000000000000,82.72119340547945489199,410.13908500547928976199,10.003392317206812
2026-02-01,2026-02-01,0,persona_x_initial_plan,Professeur,plus,4,4,0,0,0,100.0,0.0,0.0,0.0,45.00000000000000000000,107.88424199999956600000,0.00000000000000000000,64.97989602465753169550,217.86413802465709769550,54.46603450616428
2026-02-01,2026-02-01,0,persona_x_initial_plan,Professeur,start,46,46,0,0,0,100.0,0.0,0.0,0.0,296.79875000000000000000,129.29239799999949553000,256.00000000000000000000,54.78877014630137313554,736.87991814630086866554,16.019128655354365
2026-02-01,2026-02-01,0,persona_x_initial_plan,Repair,free,7,7,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,4.02879599999998450000,0.00000000000000000000,6.90125015452054930510,10.93004615452053380510,1.5614351649315048
2026-02-01,2026-02-01,0,persona_x_initial_plan,Repair,plus,2,2,0,0,0,100.0,0.0,0.0,0.0,19.53125000000000000000,0.00000000000000000000,0.00000000000000000000,0.10128330410958904800,19.63253330410958904800,9.816266652054795
2026-02-01,2026-02-01,0,persona_x_initial_plan,Repair,start,2,2,0,0,0,100.0,0.0,0.0,0.0,11.00000000000000000000,1.70999999999999310000,0.00000000000000000000,0.23166575342465755800,12.94166575342465065800,6.4708328767123255
2026-02-01,2026-02-01,0,persona_x_initial_plan,Repair_Installation,start,2,2,0,0,0,100.0,0.0,0.0,0.0,11.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19583898849315067100,11.19583898849315067100,5.597919494246575
2026-02-01,2026-02-01,0,persona_x_initial_plan,Restauration,free,31,31,0,0,0,100.0,0.0,0.0,0.0,7.78000000000000000000,128.52629999999951180000,24.00000000000000000000,53.99604492000000619094,214.30234491999951799094,6.912978868387081
2026-02-01,2026-02-01,0,persona_x_initial_plan,Restauration,plus,13,12,0,0,1,92.31,0.0,0.0,7.69,128.33333333300000000000,223.79572799999911730000,0.00000000000000000000,49.43664818136986058453,401.56570951436897788453,30.889669962643765
2026-02-01,2026-02-01,0,persona_x_initial_plan,Restauration,start,41,41,0,0,0,100.0,0.0,0.0,0.0,239.21875000000000000000,606.10426199999763215000,172.00000000000000000000,99.81518238520549130440,1117.13819438520312345440,27.247273033785444
2026-02-01,2026-02-01,0,persona_x_initial_plan,Retail,business,8,8,0,0,0,100.0,0.0,0.0,0.0,320.00000000000000000000,819.46873799999674550000,4.00000000000000000000,15.21829520493150457745,1158.68703320492825007745,144.83587915061602
2026-02-01,2026-02-01,0,persona_x_initial_plan,Retail,free,193,192,0,0,1,99.48,0.0,0.0,0.52,5.70000000000000000000,644.80947479999738079133,1612.00000000000000000000,240.13615797369866647389,2502.64563277369604726522,12.967075817480291
2026-02-01,2026-02-01,0,persona_x_initial_plan,Retail,plus,41,40,0,0,1,97.56,0.0,0.0,2.44,439.23927083300000000000,1183.10197139999482403600,0.00000000000000000000,303.90934024547947643241,1926.25058247847430046841,46.981721523865225
2026-02-01,2026-02-01,0,persona_x_initial_plan,Retail,start,209,208,0,0,1,99.52,0.0,0.0,0.48,1122.25500000000000000000,1784.78585999999294343800,2711.40000000000000000000,383.27959017698633909383,6001.72045017697928253183,28.716365790320474
2026-02-01,2026-02-01,0,persona_x_initial_plan,Wholesale,business,1,1,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.52966849315068500000,0.52966849315068500000,0.529668493150685
2026-02-01,2026-02-01,0,persona_x_initial_plan,Wholesale,free,26,26,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,42.64208999999982907000,5.60000000000000000000,249.36134377369868486240,297.60343377369851393240,11.44628591437302
2026-02-01,2026-02-01,0,persona_x_initial_plan,Wholesale,plus,16,16,0,0,0,100.0,0.0,0.0,0.0,302.50000000000000000000,483.58171799999806160000,0.00000000000000000000,101.11295545534247103140,887.19467345534053263140,55.44966709095878
2026-02-01,2026-02-01,0,persona_x_initial_plan,Wholesale,start,43,43,0,0,0,100.0,0.0,0.0,0.0,264.50000000000000000000,357.60510359999858306000,0.00000000000000000000,218.62185861972604015430,840.72696221972462321430,19.551789819063366
2026-02-01,2026-03-01,1,initial_plan,ALL,business,61,54,6,0,1,88.52,9.84,0.0,1.64,3786.00000000000000000000,3274.21969739998419215700,8.00000000000000000000,477.09248028986303039672,7545.31217768984722255372,123.69364225721061
2026-02-01,2026-03-01,1,initial_plan,ALL,free,1289,1213,72,0,4,94.1,5.59,0.0,0.31,342.53728260900000000000,7475.80282379996386770100,1015.36000000000000000000,15106.91045653479538062681,23940.61056294375924832781,18.573010522066532
2026-02-01,2026-03-01,1,initial_plan,ALL,plus,396,382,13,0,1,96.46,3.28,0.0,0.25,8749.56833333100000000000,15513.38776079992425709700,745.34000000000000000000,7048.64129863506866597831,32056.93739276599292307531,80.95186210294443
2026-02-01,2026-03-01,1,initial_plan,ALL,start,1482,1422,60,0,0,95.95,4.05,0.0,0.0,14176.92496819200000000000,20789.05238279989918609500,753.92000000000000200000,12295.73346517643943539971,48015.63081616833862349471,32.39921107703667
2026-02-01,2026-03-01,1,overall,ALL,ALL,3228,3071,151,0,6,95.14,4.68,0.0,0.19,27055.03058413200000000000,47052.46266479977150305000,2522.62000000000000200000,34928.37770063616651240155,111558.49094956793801745155,34.55963164484756
2026-02-01,2026-03-01,1,persona,Automobile_Trade_Repair,ALL,130,127,3,0,0,97.69,2.31,0.0,0.0,1492.18995967700000000000,4992.52795379997585177000,669.10000000000000000000,1132.47253359726024644897,8286.29044707423609821897,63.740695746724896
2026-02-01,2026-03-01,1,persona,BTP,ALL,624,604,20,0,0,96.79,3.21,0.0,0.0,6998.83403985500000000000,16449.50178899992108123100,420.74000000000000000000,9342.04823795123341334906,33211.12406680615449458006,53.22295523526627
2026-02-01,2026-03-01,1,persona,Bankers_Insurance,ALL,57,55,2,0,0,96.49,3.51,0.0,0.0,285.00000000000000000000,584.88749279999694050400,10.98000000000000000000,4258.36916324000043565920,5139.23665603999737616320,90.16204659719294
2026-02-01,2026-03-01,1,persona,Bikers_Drivers,ALL,164,142,22,0,0,86.59,13.41,0.0,0.0,1739.33333333300000000000,2217.90211379998908565000,54.74000000000000000000,427.15325149917811580827,4439.12869863216720145827,27.067857918488826
2026-02-01,2026-03-01,1,persona,Cleaning_CallCenters,ALL,26,25,1,0,0,96.15,3.85,0.0,0.0,327.00000000000000000000,118.58120999999943695500,16.80000000000000000000,178.12007251452055470903,640.50128251451999166403,24.63466471209692
2026-02-01,2026-03-01,1,persona,Consultant,ALL,562,538,22,0,2,95.73,3.91,0.0,0.36,3733.01999999900000000000,4712.74068959997681823400,229.30000000000000200000,8843.87310676712395343172,17518.93379636610077366572,31.172480064708367
